File,Vehicles Used,Total Distance,Routes
r110.txt,20,2507.8671445908926,"Route 1 : 0 1 54 24 0
Route 2 : 0 2 3 34 65 0
Route 3 : 0 5 7 52 18 88 10 62 58 0
Route 4 : 0 12 16 59 44 37 17 0
Route 5 : 0 21 28 51 30 69 32 70 0
Route 6 : 0 29 31 47 8 74 0
Route 7 : 0 61 19 49 11 48 89 0
Route 8 : 0 71 63 90 9 35 0
Route 9 : 0 75 73 72 87 14 43 42 91 0
Route 10 : 0 82 83 95 98 40 6 92 93 13 0
Route 11 : 0 81 76 79 50 33 68 0
Route 12 : 0 85 67 25 39 0
Route 13 : 0 86 94 15 4 0
Route 14 : 0 22 23 38 45 0
Route 15 : 0 57 46 36 60 0
Route 16 : 0 84 99 53 41 55 0
Route 17 : 0 20 64 0
Route 18 : 0 97 26 56 0
Route 19 : 0 96 27 77 80 0
Route 20 : 0 78 66 0"
r111.txt,17,2218.151917391581,"Route 1 : 0 1 2 15 22 41 56 74 37 0
Route 2 : 0 92 9 28 32 31 0
Route 3 : 0 11 62 36 49 7 5 0
Route 4 : 0 23 39 67 73 57 13 59 0
Route 5 : 0 27 33 69 76 29 55 4 24 0
Route 6 : 0 44 38 84 16 85 14 98 0
Route 7 : 0 42 45 53 6 68 12 26 0
Route 8 : 0 65 30 71 51 35 50 0
Route 9 : 0 99 8 18 63 89 0
Route 10 : 0 40 79 78 81 34 3 77 0
Route 11 : 0 64 88 19 10 90 20 70 0
Route 12 : 0 87 61 86 17 91 93 0
Route 13 : 0 66 47 46 0
Route 14 : 0 25 21 58 0
Route 15 : 0 94 43 97 48 52 0
Route 16 : 0 60 82 83 54 72 0
Route 17 : 0 75 95 96 80 0"
r112.txt,18,2496.3063886109117,"Route 1 : 0 1 2 15 42 59 13 0
Route 2 : 0 7 8 9 29 25 0
Route 3 : 0 11 12 16 45 17 0
Route 4 : 0 61 18 19 30 51 33 50 89 0
Route 5 : 0 38 67 22 39 4 0
Route 6 : 0 76 21 40 73 28 53 48 0
Route 7 : 0 31 49 52 27 3 24 0
Route 8 : 0 44 75 85 6 5 37 0
Route 9 : 0 87 95 23 41 14 0
Route 10 : 0 69 82 88 71 79 78 34 77 0
Route 11 : 0 83 84 86 92 94 10 70 0
Route 12 : 0 81 65 62 63 32 0
Route 13 : 0 64 90 35 66 20 0
Route 14 : 0 98 99 36 47 57 43 0
Route 15 : 0 46 72 97 74 0
Route 16 : 0 26 55 56 54 68 0
Route 17 : 0 80 91 96 58 0
Route 18 : 0 60 93 0"
r201.txt,9,2857.584729658252,"Route 1 : 0 1 32 35 24 25 89 58 70 0
Route 2 : 0 2 3 10 46 66 68 74 4 13 17 48 77 80 0
Route 3 : 0 63 65 5 6 99 86 41 34 20 26 37 60 91 93 0
Route 4 : 0 33 42 7 16 38 87 85 84 49 50 97 43 54 55 0
Route 5 : 0 11 47 12 21 61 18 40 79 9 56 96 0
Route 6 : 0 14 36 39 27 28 15 23 75 67 51 81 78 57 0
Route 7 : 0 45 59 92 72 83 95 29 52 64 19 88 90 8 53 0
Route 8 : 0 31 82 62 69 98 44 76 73 22 94 0
Route 9 : 0 30 71 0"
r202.txt,7,3055.811661226682,"Route 1 : 0 1 2 3 4 5 74 13 17 7 12 21 26 0
Route 2 : 0 6 86 41 57 10 20 43 32 35 24 34 48 31 52 0
Route 3 : 0 11 15 16 44 38 18 40 8 84 46 56 66 54 68 60 89 91 25 37 0
Route 4 : 0 14 33 36 27 28 29 64 19 88 51 81 79 9 78 97 55 75 77 80 85 98 50 0
Route 5 : 0 39 42 45 63 47 62 69 23 76 73 87 22 53 49 59 70 82 83 93 96 58 72 94 0
Route 6 : 0 65 92 30 71 61 99 90 95 0
Route 7 : 0 67 0"
r203.txt,7,2917.4268003972193,"Route 1 : 0 1 2 3 4 5 7 12 14 16 18 19 31 0
Route 2 : 0 6 79 9 10 56 55 68 35 74 13 17 71 20 0
Route 3 : 0 11 15 23 67 40 8 22 41 66 24 25 29 34 43 0
Route 4 : 0 33 36 39 27 62 30 76 38 87 53 49 77 21 26 32 63 70 0
Route 5 : 0 42 45 65 69 44 64 88 99 78 37 46 47 54 57 59 61 72 73 75 80 83 85 28 0
Route 6 : 0 92 84 51 81 50 58 60 86 91 52 0
Route 7 : 0 90 48 82 89 93 94 95 96 97 98 0"
r204.txt,6,2563.415261105236,"Route 1 : 0 1 2 3 4 5 6 7 10 12 14 16 17 45 0
Route 2 : 0 8 9 55 74 13 19 20 24 25 29 35 33 0
Route 3 : 0 11 15 23 38 99 53 84 36 49 64 47 63 65 46 48 43 86 91 21 39 0
Route 4 : 0 92 62 69 44 67 76 79 87 66 71 30 32 34 77 78 82 22 0
Route 5 : 0 26 31 37 40 41 42 54 56 57 58 68 70 18 27 0
Route 6 : 0 72 75 61 85 59 73 80 83 88 90 93 95 96 97 98 50 51 81 28 52 60 89 94 0"
r205.txt,7,3033.788821645649,"Route 1 : 0 1 4 26 37 68 13 17 48 70 0
Route 2 : 0 2 3 7 18 41 22 57 34 10 20 54 55 35 24 25 80 77 0
Route 3 : 0 5 11 12 14 27 15 23 75 67 73 51 9 78 49 46 50 43 32 60 91 89 58 0
Route 4 : 0 33 36 39 42 45 47 29 19 88 40 85 86 6 94 56 96 97 66 74 93 0
Route 5 : 0 63 65 59 72 92 28 31 52 62 21 16 38 99 8 53 0
Route 6 : 0 83 95 69 82 98 44 64 30 71 76 61 79 87 84 0
Route 7 : 0 90 81 0"
r206.txt,6,2669.618123136458,"Route 1 : 0 1 2 3 4 5 7 20 66 32 12 13 17 48 31 0
Route 2 : 0 6 16 19 88 51 18 8 84 49 46 10 56 54 55 35 24 25 21 26 0
Route 3 : 0 11 14 15 27 28 23 71 99 40 22 41 57 43 97 68 74 60 34 85 89 91 37 59 0
Route 4 : 0 33 63 65 36 39 29 64 30 73 86 53 50 77 80 72 75 52 70 82 83 58 0
Route 5 : 0 45 47 92 42 62 69 38 44 61 67 76 79 81 90 9 78 93 96 98 94 95 0
Route 6 : 0 87 0"
r207.txt,6,2911.997513384888,"Route 1 : 0 1 2 3 4 5 7 12 55 13 14 16 17 18 19 0
Route 2 : 0 6 44 38 8 9 22 10 56 66 35 74 25 34 24 0
Route 3 : 0 11 15 23 39 62 64 30 76 40 87 41 53 84 49 68 71 20 32 43 63 31 0
Route 4 : 0 33 36 65 27 42 69 67 88 99 78 79 75 86 21 37 46 47 48 57 59 60 26 28 0
Route 5 : 0 45 92 29 51 54 81 50 52 61 70 72 73 77 80 82 83 85 58 0
Route 6 : 0 90 89 91 93 94 95 96 97 98 0"
r208.txt,5,2909.504055338314,"Route 1 : 0 1 2 3 4 5 6 7 10 12 13 14 16 17 19 47 0
Route 2 : 0 8 9 38 53 84 55 65 74 35 24 25 20 30 0
Route 3 : 0 15 23 62 69 11 44 67 79 87 64 66 36 46 49 63 86 21 22 26 27 0
Route 4 : 0 92 76 99 71 29 32 33 34 45 78 81 90 37 39 41 42 43 56 18 31 0
Route 5 : 0 48 57 61 68 72 75 85 91 93 97 98 51 70 59 60 82 83 88 95 96 28 40 50 52 54 58 73 77 80 89 94 0"
r209.txt,7,2713.1508167185784,"Route 1 : 0 1 50 10 37 4 56 13 17 35 0
Route 2 : 0 2 3 67 22 42 6 41 96 54 32 66 24 55 25 74 0
Route 3 : 0 5 7 11 63 71 18 30 51 90 49 8 84 45 46 20 39 68 48 60 70 58 0
Route 4 : 0 28 95 29 31 72 83 98 21 75 12 14 44 86 85 38 57 27 9 36 91 93 80 77 89 0
Route 5 : 0 47 52 82 16 61 59 19 73 81 76 23 15 99 53 33 34 78 26 43 0
Route 6 : 0 87 64 94 40 62 92 97 0
Route 7 : 0 69 88 65 79 0"
r210.txt,5,2753.0369109688227,"Route 1 : 0 1 2 3 64 30 88 4 12 55 74 68 35 34 24 26 77 80 0
Route 2 : 0 92 65 11 15 23 39 76 99 6 87 28 71 63 51 90 7 10 31 66 20 13 43 5 17 48 89 0
Route 3 : 0 27 33 36 42 45 62 44 38 79 8 16 41 86 14 57 85 56 95 97 83 50 72 25 0
Route 4 : 0 69 67 9 29 40 53 19 18 47 21 75 98 46 54 32 37 59 58 0
Route 5 : 0 22 73 84 61 78 81 49 52 82 94 70 96 60 91 93 0"
r211.txt,5,2868.1105562897255,"Route 1 : 0 1 2 15 38 5 22 41 14 4 97 26 43 13 17 48 0
Route 2 : 0 11 12 21 23 29 30 31 44 52 62 64 65 7 19 18 36 8 84 6 3 10 20 37 35 70 0
Route 3 : 0 82 98 16 61 75 95 28 69 71 76 27 33 88 42 67 40 51 9 57 34 50 54 56 55 24 25 58 0
Route 4 : 0 73 83 87 92 45 63 47 81 99 72 79 90 46 66 96 32 68 74 0
Route 5 : 0 39 53 85 86 94 49 59 78 60 91 93 89 77 80 0"
rc101.txt,21,2529.5729233813877,"Route 1 : 0 1 4 70 0
Route 2 : 0 2 5 7 8 6 46 60 80 0
Route 3 : 0 11 15 12 78 10 13 17 0
Route 4 : 0 14 47 75 74 91 0
Route 5 : 0 21 23 19 18 49 20 48 25 0
Route 6 : 0 27 28 29 26 34 32 93 0
Route 7 : 0 33 76 51 0
Route 8 : 0 36 39 38 44 40 37 43 35 0
Route 9 : 0 42 67 81 56 0
Route 10 : 0 45 61 3 55 0
Route 11 : 0 62 64 85 24 77 0
Route 12 : 0 63 71 41 96 54 0
Route 13 : 0 65 69 82 16 9 97 58 0
Route 14 : 0 72 31 30 50 89 0
Route 15 : 0 83 98 73 0
Route 16 : 0 92 95 88 79 68 0
Route 17 : 0 59 52 86 22 66 0
Route 18 : 0 99 84 0
Route 19 : 0 90 53 0
Route 20 : 0 87 57 0
Route 21 : 0 94 0"
rc102.txt,16,2416.5325746180633,"Route 1 : 0 1 45 61 41 35 37 72 93 0
Route 2 : 0 11 15 16 9 97 75 58 0
Route 3 : 0 14 47 8 6 46 4 3 5 7 0
Route 4 : 0 23 19 18 22 49 20 48 21 0
Route 5 : 0 27 28 29 26 32 31 34 50 94 0
Route 6 : 0 33 67 66 60 70 0
Route 7 : 0 36 39 38 44 40 43 54 98 0
Route 8 : 0 42 73 78 10 13 59 0
Route 9 : 0 62 64 90 68 52 82 0
Route 10 : 0 63 71 81 17 12 0
Route 11 : 0 65 69 79 74 24 83 0
Route 12 : 0 92 88 99 57 89 0
Route 13 : 0 76 51 84 55 2 0
Route 14 : 0 30 77 25 0
Route 15 : 0 53 96 80 91 0
Route 16 : 0 87 86 56 85 95 0"
rc103.txt,18,2682.696230000847,"Route 1 : 0 1 45 8 79 4 73 0
Route 2 : 0 11 15 9 87 18 21 0
Route 3 : 0 23 76 26 28 29 0
Route 4 : 0 27 30 84 31 34 0
Route 5 : 0 33 67 32 89 51 0
Route 6 : 0 36 39 38 40 41 35 37 43 54 0
Route 7 : 0 42 99 66 74 82 90 0
Route 8 : 0 62 64 22 49 56 20 0
Route 9 : 0 65 69 88 53 78 10 13 17 47 0
Route 10 : 0 92 44 6 55 16 0
Route 11 : 0 75 77 58 52 0
Route 12 : 0 97 68 3 0
Route 13 : 0 59 25 48 19 0
Route 14 : 0 5 7 12 14 2 46 70 0
Route 15 : 0 60 24 63 72 71 0
Route 16 : 0 85 50 95 93 91 80 0
Route 17 : 0 83 98 57 86 94 96 61 0
Route 18 : 0 81 0"
rc104.txt,19,3016.8306331966187,"Route 1 : 0 1 8 79 4 3 5 2 0
Route 2 : 0 11 15 9 87 13 10 12 14 0
Route 3 : 0 23 76 84 28 0
Route 4 : 0 62 67 27 35 0
Route 5 : 0 69 38 26 0
Route 6 : 0 92 44 74 18 0
Route 7 : 0 99 53 55 39 0
Route 8 : 0 75 36 37 0
Route 9 : 0 29 30 31 32 33 34 41 0
Route 10 : 0 89 19 21 25 48 49 0
Route 11 : 0 40 42 43 58 52 0
Route 12 : 0 59 73 97 20 0
Route 13 : 0 6 7 45 46 50 51 0
Route 14 : 0 22 24 77 64 66 0
Route 15 : 0 16 17 70 47 60 88 0
Route 16 : 0 54 61 63 71 72 56 0
Route 17 : 0 78 85 57 82 65 90 0
Route 18 : 0 86 93 94 95 96 68 81 80 0
Route 19 : 0 83 91 98 0"
rc105.txt,18,2374.8370368350406,"Route 1 : 0 1 8 6 2 5 3 70 0
Route 2 : 0 9 82 17 60 0
Route 3 : 0 11 79 12 13 80 0
Route 4 : 0 15 14 16 10 59 58 0
Route 5 : 0 18 19 22 49 21 20 48 0
Route 6 : 0 23 84 95 85 93 0
Route 7 : 0 27 33 28 26 31 32 34 50 0
Route 8 : 0 36 39 38 40 41 35 43 37 0
Route 9 : 0 45 99 90 56 96 91 0
Route 10 : 0 62 67 71 72 54 94 0
Route 11 : 0 64 76 63 51 89 0
Route 12 : 0 65 69 88 81 55 68 0
Route 13 : 0 92 42 44 61 46 4 0
Route 14 : 0 29 30 83 66 0
Route 15 : 0 87 86 52 74 0
Route 16 : 0 47 53 57 25 24 0
Route 17 : 0 73 78 98 7 0
Route 18 : 0 97 75 77 0"
rc106.txt,18,2480.4970637703145,"Route 1 : 0 1 46 4 60 0
Route 2 : 0 2 5 45 61 41 35 93 0
Route 3 : 0 21 59 22 77 0
Route 4 : 0 27 29 31 28 30 26 34 32 80 0
Route 5 : 0 62 23 19 18 49 20 48 24 0
Route 6 : 0 65 11 14 15 47 16 9 97 13 0
Route 7 : 0 42 36 39 38 44 40 37 43 70 0
Route 8 : 0 52 12 73 78 58 0
Route 9 : 0 92 72 33 50 89 0
Route 10 : 0 63 95 64 51 54 0
Route 11 : 0 69 82 75 87 10 17 0
Route 12 : 0 83 98 67 94 56 66 0
Route 13 : 0 76 53 74 91 0
Route 14 : 0 71 7 6 3 55 0
Route 15 : 0 88 79 8 96 0
Route 16 : 0 81 85 84 25 0
Route 17 : 0 90 99 57 68 0
Route 18 : 0 86 0"
rc107.txt,19,2823.4406908050123,"Route 1 : 0 1 3 6 45 4 0
Route 2 : 0 2 5 16 97 77 0
Route 3 : 0 21 19 18 51 76 89 66 0
Route 4 : 0 29 28 31 85 30 32 0
Route 5 : 0 83 95 7 8 46 60 70 0
Route 6 : 0 82 98 47 12 14 99 17 0
Route 7 : 0 61 73 9 58 0
Route 8 : 0 52 75 59 57 20 48 0
Route 9 : 0 63 40 44 38 37 35 0
Route 10 : 0 71 69 65 22 74 0
Route 11 : 0 72 81 26 27 93 0
Route 12 : 0 34 67 50 55 0
Route 13 : 0 88 90 94 64 84 68 0
Route 14 : 0 86 87 49 23 25 24 0
Route 15 : 0 41 62 42 36 0
Route 16 : 0 43 54 96 56 80 0
Route 17 : 0 92 11 15 53 78 10 13 0
Route 18 : 0 79 33 91 0
Route 19 : 0 39 0"
rc108.txt,18,2687.3565433225203,"Route 1 : 0 1 3 7 6 2 5 46 4 0
Route 2 : 0 18 30 26 27 0
Route 3 : 0 87 12 78 45 0
Route 4 : 0 38 40 61 41 44 35 36 39 0
Route 5 : 0 73 85 34 32 0
Route 6 : 0 76 16 11 10 13 14 0
Route 7 : 0 19 21 22 23 49 52 83 55 0
Route 8 : 0 53 67 94 50 93 0
Route 9 : 0 69 71 81 82 65 57 56 91 0
Route 10 : 0 88 8 64 95 54 80 0
Route 11 : 0 79 86 9 17 47 0
Route 12 : 0 90 98 99 15 58 0
Route 13 : 0 28 29 31 33 51 89 0
Route 14 : 0 75 97 77 20 24 0
Route 15 : 0 84 42 37 43 68 0
Route 16 : 0 62 25 48 63 72 0
Route 17 : 0 92 96 59 74 0
Route 18 : 0 70 60 66 0"
rc201.txt,7,3257.0057906800166,"Route 1 : 0 1 55 68 35 91 70 80 0
Route 2 : 0 2 5 15 11 12 52 75 73 41 94 49 26 56 32 24 89 77 25 0
Route 3 : 0 14 33 63 27 28 29 31 62 30 38 40 79 6 3 34 20 66 4 17 58 93 0
Route 4 : 0 36 39 42 45 47 83 69 23 21 19 18 51 99 81 84 46 10 97 13 74 60 48 0
Route 5 : 0 59 65 72 95 82 98 44 16 7 87 9 37 43 96 54 0
Route 6 : 0 92 64 88 61 71 67 76 85 86 22 57 50 0
Route 7 : 0 90 8 53 78 0"
rc202.txt,7,3367.4806069179845,"Route 1 : 0 1 2 3 14 47 4 43 13 17 5 7 12 0
Route 2 : 0 63 65 92 33 6 40 41 49 10 20 32 35 75 58 0
Route 3 : 0 36 42 45 39 11 15 16 18 19 76 51 9 53 46 97 54 55 74 24 89 21 25 48 0
Route 4 : 0 27 28 29 62 23 30 67 79 8 56 66 68 60 37 26 31 34 50 80 91 0
Route 5 : 0 69 44 64 38 61 99 22 57 77 70 52 82 98 0
Route 6 : 0 71 73 88 81 86 78 59 72 83 85 93 94 95 96 0
Route 7 : 0 90 87 84 0"
rc203.txt,8,3420.7598434394013,"Route 1 : 0 1 2 3 4 5 7 12 74 14 16 18 19 20 0
Route 2 : 0 65 92 6 40 41 10 56 66 35 68 13 26 28 29 0
Route 3 : 0 11 15 23 30 76 8 49 55 17 89 37 43 61 0
Route 4 : 0 27 33 44 38 88 67 9 84 46 47 58 59 60 57 52 0
Route 5 : 0 36 39 42 45 62 69 64 99 22 79 53 63 75 77 85 97 86 0
Route 6 : 0 87 78 21 25 48 51 24 50 0
Route 7 : 0 31 32 34 73 95 98 54 70 71 72 80 81 0
Route 8 : 0 82 83 93 90 91 94 96 0"
rc204.txt,6,2766.8326366050783,"Route 1 : 0 1 2 3 4 5 6 7 10 12 14 16 17 45 36 0
Route 2 : 0 92 8 9 79 55 74 13 26 27 28 29 30 31 32 33 0
Route 3 : 0 11 15 23 38 99 53 84 58 59 75 21 25 19 0
Route 4 : 0 44 62 67 76 87 35 77 97 48 18 50 0
Route 5 : 0 69 34 37 39 40 41 42 43 46 47 60 70 71 72 73 78 51 52 54 56 20 0
Route 6 : 0 89 22 24 49 57 61 63 64 65 66 68 80 81 82 83 85 86 88 90 91 93 94 95 96 98 0"
rc205.txt,8,2877.077604037025,"Route 1 : 0 1 8 2 6 5 7 3 4 13 17 24 25 77 58 91 0
Route 2 : 0 9 16 53 78 12 57 10 20 56 66 74 32 26 89 48 0
Route 3 : 0 11 15 14 38 61 40 41 84 31 46 55 94 34 50 37 60 70 80 0
Route 4 : 0 27 33 62 23 63 28 29 30 19 18 22 52 21 85 97 35 96 93 0
Route 5 : 0 36 39 42 45 44 47 88 99 73 72 43 54 68 0
Route 6 : 0 92 65 69 64 67 76 71 81 82 98 90 0
Route 7 : 0 79 87 83 86 49 0
Route 8 : 0 51 95 59 75 0"
rc206.txt,6,3027.034242942237,"Route 1 : 0 1 3 10 97 4 17 60 70 80 0
Route 2 : 0 2 5 6 11 12 16 73 7 78 8 26 20 32 35 91 93 0
Route 3 : 0 14 15 21 23 27 33 28 31 29 19 67 18 22 84 49 46 37 43 54 24 48 25 77 0
Route 4 : 0 42 36 39 45 47 59 52 69 82 62 44 38 99 86 87 9 57 34 50 96 56 13 74 58 0
Route 5 : 0 65 72 92 63 83 95 98 75 64 30 40 41 94 66 55 68 89 0
Route 6 : 0 71 88 61 76 51 85 90 81 79 53 0"
rc207.txt,7,2984.1754563338804,"Route 1 : 0 1 6 46 45 36 43 4 13 24 58 0
Route 2 : 0 2 3 15 53 42 41 37 96 32 35 17 0
Route 3 : 0 5 7 11 47 12 16 73 14 87 23 49 57 22 97 20 39 56 66 89 80 0
Route 4 : 0 28 31 63 83 95 29 72 21 19 18 30 94 67 62 34 26 27 33 54 55 60 68 70 91 25 0
Route 5 : 0 82 52 71 98 61 75 81 44 38 40 8 9 78 10 77 48 74 93 0
Route 6 : 0 51 59 76 85 86 90 69 99 84 50 92 0
Route 7 : 0 64 79 88 65 0"
rc208.txt,6,3274.6047378372305,"Route 1 : 0 1 2 3 4 5 7 15 87 22 9 57 59 10 97 56 66 13 0
Route 2 : 0 21 30 64 75 23 29 31 76 11 19 18 27 84 34 26 50 20 32 89 0
Route 3 : 0 71 52 82 98 12 28 44 62 65 69 38 36 40 72 39 41 46 37 43 96 35 70 0
Route 4 : 0 95 16 61 42 67 73 88 81 83 33 63 45 8 6 78 14 54 17 25 48 24 0
Route 5 : 0 79 85 92 47 51 53 86 90 94 55 60 68 58 74 77 80 91 0
Route 6 : 0 99 49 93 0"
